Keyword;Position;Previous Position;Search Volume;Keyword Difficulty Index;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends;Timestamp
"interior design greenville sc";"1";"1";"140";"41.48";"1.94";"https://www.houzz.com/professionals/interior-designer/c/Greenville--SC";"0.00";"0.00";"0.64";"888000";"0.52,0.81,0.81,0.81,0.43,0.67,0.67,0.52,0.52,0.52,1.00,0.52";"1510777801"
"nashville interior design";"1";"1";"140";"50.11";"2.54";"https://www.houzz.com/professionals/interior-designer/nashville";"0.00";"0.00";"0.42";"17100000";"0.82,0.82,1.00,0.82,0.82,0.65,0.53,0.65,0.82,0.53,1.00,0.65";"1510777738"
"interior designer miami";"1";"1";"140";"47.06";"4.95";"https://www.houzz.com/professionals/interior-designer/miami";"0.00";"0.00";"0.68";"37300000";"1.00,0.65,0.81,0.54,0.42,0.42,0.35,0.54,0.42,0.42,0.65,0.65";"1508326024"
"interior design london";"1";"1";"140";"39.09";"4.72";"https://www.houzz.com/professionals/interior-designer/london";"0.00";"0.00";"0.36";"81400000";"0.19,0.27,0.27,0.35,0.42,0.54,0.42,1.00,1.00,0.81,0.81,0.35";"1510774252"
"interior designers san diego";"1";"1";"140";"56.21";"4.86";"https://www.houzz.com/professionals/interior-designer/san-diego";"0.00";"0.00";"0.81";"29700000";"1.00,1.00,1.00,0.67,0.52,0.52,0.43,0.67,0.67,0.43,0.67,0.43";"1510756552"
"interior design rochester ny";"1";"1";"140";"52.23";"2.05";"https://www.houzz.com/professionals/interior-designer/c/Rochester--NY";"0.00";"0.00";"0.46";"972000";"0.43,0.81,0.67,0.67,0.81,0.67,0.33,0.52,0.67,0.67,1.00,0.33";"1510773931"
"interior designers cincinnati";"1";"1";"140";"54.87";"2.40";"https://www.houzz.com/professionals/interior-designer/cincinnati";"0.00";"0.00";"0.59";"18400000";"0.23,0.18,0.13,0.18,0.36,1.00,0.44,0.28,0.23,0.36,0.36,0.36";"1510776667"
"interior design portland oregon";"1";"1";"140";"43.83";"2.30";"https://www.houzz.com/professionals/interior-designer/portland";"0.00";"0.00";"0.59";"15100000";"0.34,0.81,1.00,0.81,0.34,0.16,0.22,0.28,0.12,0.12,0.22,0.22";"1510794049"
"portland interior design";"1";"1";"140";"43.34";"4.32";"https://www.houzz.com/professionals/interior-designer/portland";"0.00";"0.00";"0.33";"3370000";"0.82,0.65,0.65,0.82,0.65,0.82,0.65,0.82,0.65,1.00,1.00,0.82";"1510776255"
"interior design jacksonville fl";"1";"1";"140";"42.48";"2.96";"https://www.houzz.com/professionals/interior-designer/c/Jacksonville--FL";"0.00";"0.00";"0.61";"758000";"0.43,0.81,1.00,0.81,0.33,0.33,0.52,0.52,0.67,0.67,0.81,0.52";"1508344919"
"denver interior designers";"1";"1";"140";"50.55";"4.54";"https://www.houzz.com/professionals/interior-designer/denver";"0.00";"0.00";"0.80";"1440000";"1.00,1.00,0.82,0.65,0.82,0.82,0.82,0.82,0.65,0.53,1.00,0.65";"1510775634"
"interior design pittsburgh";"1";"1";"140";"57.59";"5.54";"https://www.houzz.com/professionals/interior-designer/c/Pittsburgh--PA";"0.00";"0.00";"0.51";"16200000";"0.52,0.52,0.52,0.52,0.43,0.43,0.67,0.67,0.67,0.52,0.81,1.00";"1510772392"
"interior designers boston";"1";"1";"140";"61.55";"3.57";"https://www.houzz.com/professionals/interior-designer/boston";"0.00";"0.00";"0.77";"38500000";"0.82,0.82,0.82,0.65,0.65,0.82,0.82,1.00,0.82,0.65,0.82,1.00";"1510773750"
"san francisco interior designers";"1";"1";"140";"57.07";"4.70";"https://www.houzz.com/professionals/interior-designer/san-francisco";"0.00";"0.00";"0.63";"2230000";"0.42,1.00,0.65,0.65,0.42,0.35,0.27,0.35,0.54,0.35,0.42,0.35";"1510772854"
"chicago interior designer";"1";"1";"140";"65.70";"1.44";"https://www.houzz.com/professionals/interior-designer/chicago";"0.00";"0.00";"0.50";"2340000";"0.65,0.27,1.00,0.42,0.35,0.54,0.54,0.42,0.54,0.35,0.65,0.42";"1510772186"
"interior designers denver";"1";"1";"140";"53.59";"3.08";"https://www.houzz.com/professionals/interior-designer/denver";"0.00";"0.00";"0.77";"23100000";"0.81,0.81,0.81,0.52,0.67,0.67,0.67,0.81,0.52,0.52,1.00,0.67";"1510776589"
"interior designers in ct";"3";"1";"720";"48.31";"3.53";"https://www.houzz.com/professionals/interior-designer/c/Glastonbury--CT";"0.00";"0.00";"0.74";"70600000";"0.08,0.06,0.02,1.00,0.44,0.16,0.30,0.36,0.16,1.00,1.00,0.82";"1509592013"
"denmark interiors";"3";"3";"720";"84.46";"2.49";"https://www.houzz.com/pro/denmark-interiors/denmark-interiors";"0.00";"0.00";"0.06";"18300000";"0.38,0.31,0.25,0.25,0.25,0.31,0.31,0.31,0.38,0.31,0.46,1.00";"1508867979"
"interior design san diego";"2";"2";"480";"58.63";"5.57";"https://www.houzz.com/professionals/interior-designer/c/San-Diego--CA";"0.00";"0.00";"0.80";"30100000";"0.81,0.81,1.00,0.81,1.00,1.00,0.81,0.81,0.66,0.81,1.00,1.00";"1508818857"
"interior designers nyc";"2";"2";"480";"61.54";"5.14";"https://www.houzz.com/professionals/interior-designer/c/New-York--NY";"0.00";"0.00";"0.72";"4860000";"1.00,1.00,0.81,0.81,0.66,0.66,0.81,0.66,0.54,0.54,0.81,1.00";"1508807879"
"houzz interior design ideas";"2";"2";"480";"86.31";"2.06";"https://www.houzz.com/photos";"0.00";"0.00";"0.82";"5800000";"0.20,0.37,0.16,0.11,0.05,0.37,0.45,0.37,0.37,0.45,1.00,0.77";"1508811535"
"interior windows";"2";"3";"480";"63.94";"2.83";"https://www.houzz.com/interior-window";"0.00";"0.00";"0.63";"188000000";"1.00,0.81,0.81,0.81,0.81,1.00,0.81,0.81,0.81,1.00,1.00,1.00";"1509571431"
"interior designer columbus ohio";"2";"0";"480";"45.65";"4.36";"https://www.houzz.com/professionals/interior-designer/columbus";"0.00";"0.00";"0.67";"1240000";"0.82,0.16,1.00,0.44,1.00,0.44,0.16,0.12,0.30,0.44,0.44,0.82";"1509623283"
"tiny house interior";"9";"7";"1900";"73.91";"1.95";"https://www.houzz.com/tiny-house";"0.00";"0.00";"0.07";"13700000";"0.45,0.45,0.55,0.55,1.00,1.00,0.83,0.83,0.66,0.66,0.83,0.66";"1510897077"
"contemporary interior doors";"3";"2";"590";"59.46";"1.75";"https://www.houzz.com/photos/contemporary/interior-doors";"0.00";"0.00";"1.00";"4090000";"0.82,0.67,0.82,0.67,0.82,0.82,0.82,1.00,1.00,0.82,1.00,1.00";"1509571865"
"interior designers nj";"3";"0";"590";"47.27";"4.42";"https://www.houzz.com/professionals/interior-designer/c/Morristown--NJ";"0.00";"0.00";"0.58";"29900000";"0.06,0.04,0.03,0.05,0.05,0.05,0.20,1.00,0.16,0.04,0.09,0.09";"1509569696"
"interior design madison wi";"1";"1";"110";"41.65";"3.38";"https://www.houzz.com/professionals/interior-designer/c/Madison--WI";"0.00";"0.00";"0.65";"1550000";"0.65,0.82,0.65,0.65,0.82,0.82,0.65,0.65,0.53,0.65,1.00,0.82";"1510814796"
"new orleans interior design";"1";"1";"110";"54.27";"4.19";"https://www.houzz.com/professionals/interior-designer/new-orleans";"0.00";"0.00";"0.16";"16800000";"1.00,0.82,0.82,0.82,0.65,0.65,0.65,0.65,0.53,0.53,0.82,0.82";"1510794641"
"interior designers orlando";"1";"1";"110";"45.61";"3.16";"https://www.houzz.com/professionals/interior-designer/orlando";"0.00";"0.00";"0.84";"27300000";"0.35,0.65,0.65,0.65,0.65,1.00,0.81,0.27,0.12,0.08,0.19,0.27";"1510837563"
"interior designers atlanta ga";"1";"1";"110";"57.34";"3.91";"https://www.houzz.com/professionals/interior-designer/atlanta";"0.00";"0.00";"0.69";"2760000";"1.00,0.65,0.65,1.00,0.53,0.41,0.41,0.41,0.82,0.41,0.53,0.41";"1510815079"
"new york interior designers";"1";"1";"110";"60.63";"3.22";"https://www.houzz.com/professionals/interior-designer/new-york";"0.00";"0.00";"0.54";"42300000";"0.65,0.65,0.82,0.65,0.82,0.65,0.65,0.82,0.82,0.53,0.65,1.00";"1510836366"
"interior decorator dallas";"1";"1";"110";"54.74";"4.19";"https://www.houzz.com/professionals/interior-designer/dallas";"0.00";"0.00";"0.83";"27500000";"0.82,0.53,0.65,0.82,1.00,1.00,0.65,0.53,0.53,0.65,0.82,0.65";"1510838790"
"moroccan interiors";"1";"2";"110";"73.82";"1.53";"https://www.houzz.com/ideabooks/13847484/list/9-ways-to-bring-moroccan-flavor-to-your-interiors";"0.00";"0.00";"0.28";"3670000";"1.00,0.79,1.00,0.64,0.64,0.79,0.64,0.79,0.50,0.64,0.64,0.64";"1510796156"
"miami interior design";"1";"1";"110";"49.04";"2.09";"https://www.houzz.com/professionals/interior-designer/miami";"0.00";"0.00";"0.54";"38900000";"1.00,0.82,0.53,0.65,0.65,0.65,0.65,0.53,0.65,0.65,0.82,0.82";"1510792898"
"interior design tampa";"1";"1";"110";"63.10";"4.66";"https://www.houzz.com/professionals/interior-designer/tampa";"0.00";"0.00";"0.67";"27200000";"0.82,1.00,0.82,0.82,0.65,0.65,0.53,0.65,0.53,0.53,0.65,0.65";"1505420596"
"interior designer san diego";"1";"1";"110";"58.45";"6.51";"https://www.houzz.com/professionals/interior-designer/san-diego";"0.00";"0.00";"0.70";"30500000";"0.79,1.00,1.00,0.79,0.64,0.79,1.00,0.79,0.79,0.36,0.79,1.00";"1510859714"
"interior design raleigh nc";"1";"1";"110";"51.20";"3.27";"https://www.houzz.com/professionals/interior-designer/raleigh";"0.00";"0.00";"0.50";"1020000";"0.65,0.65,0.65,0.53,0.53,0.53,0.82,1.00,0.53,0.65,0.82,0.82";"1510883185"
"interior designers orange county";"1";"1";"110";"49.30";"3.60";"https://www.houzz.com/professionals/interior-designer/orange-county";"0.00";"0.00";"0.82";"8250000";"1.00,0.67,0.52,0.33,0.52,0.67,0.81,0.52,0.33,0.33,0.67,0.52";"1510885861"
"chicago interior design firms";"1";"1";"110";"56.74";"6.02";"https://www.houzz.com/professionals/interior-designer/chicago";"0.00";"0.00";"0.69";"756000";"1.00,0.64,0.79,0.64,0.64,0.79,0.79,0.79,0.64,0.36,0.64,0.64";"1510796095"
"orlando interior design";"1";"1";"110";"48.33";"4.54";"https://www.houzz.com/professionals/interior-designer/orlando";"0.00";"0.00";"0.65";"28700000";"0.65,0.82,1.00,0.65,0.65,0.65,0.53,0.29,0.29,0.41,0.41,0.53";"1508348153"
"interior design forum";"1";"1";"110";"70.32";"1.63";"https://www.houzz.com/discussions";"0.00";"0.00";"0.11";"89700000";"1.00,0.53,0.65,0.53,0.65,0.53,0.53,0.53,0.53,0.53,0.65,0.65";"1510794422"
"interior design portland";"1";"1";"110";"43.87";"6.91";"https://www.houzz.com/professionals/interior-designer/portland";"0.00";"0.00";"0.51";"25800000";"0.43,0.33,0.33,0.33,0.67,0.52,0.67,0.81,0.52,0.33,1.00,1.00";"1510837781"
"interior designer seattle";"1";"1";"110";"59.38";"1.56";"https://www.houzz.com/professionals/interior-designer/seattle";"0.00";"0.00";"0.44";"29800000";"0.64,0.50,1.00,0.64,0.50,0.79,0.50,0.64,0.64,0.79,1.00,1.00";"1508327031"
"st louis interior designers";"1";"1";"110";"50.08";"3.76";"https://www.houzz.com/professionals/interior-designer/st-louis";"0.00";"0.00";"0.70";"1430000";"0.53,0.53,0.53,0.53,0.65,0.65,0.65,0.82,0.53,0.53,1.00,0.53";"1510813720"
"interior designers seattle";"1";"1";"110";"57.31";"3.20";"https://www.houzz.com/professionals/interior-designer/seattle";"0.00";"0.00";"0.61";"44300000";"1.00,1.00,1.00,0.79,0.79,1.00,0.64,0.79,0.79,0.64,1.00,0.79";"1510840360"
"orange county interior designers";"1";"1";"110";"56.59";"3.08";"https://www.houzz.com/professionals/interior-designer/orange-county";"0.00";"0.00";"0.68";"1060000";"1.00,0.82,0.65,0.53,0.65,0.53,0.82,0.53,0.53,0.65,1.00,1.00";"1508323369"
"interior design firms dallas";"1";"2";"110";"52.12";"19.58";"https://www.houzz.com/professionals/interior-designer/dallas";"0.00";"0.01";"0.18";"656000";"0.19,0.27,0.27,0.42,0.42,0.27,0.27,0.65,0.54,0.54,0.65,1.00";"1510836940"
"interior design sacramento";"1";"1";"110";"54.68";"6.36";"https://www.houzz.com/professionals/interior-designer/sacramento";"0.00";"0.00";"0.62";"20200000";"0.41,0.53,0.53,0.65,0.82,1.00,1.00,0.82,0.53,0.29,0.82,0.65";"1510794915"
"interior designers richmond va";"1";"1";"110";"48.56";"5.26";"https://www.houzz.com/professionals/interior-designer/richmond";"0.00";"0.00";"0.60";"1030000";"0.67,1.00,0.43,0.33,0.19,0.43,0.43,0.24,0.24,0.43,0.81,0.52";"1510797309"
"interior designer new york";"1";"1";"110";"61.09";"3.73";"https://www.houzz.com/professionals/interior-designer/new-york";"0.00";"0.00";"0.71";"1070000000";"0.35,0.27,0.35,1.00,0.81,0.19,0.42,0.27,0.35,0.27,0.35,0.42";"1510794402"
"interior designer charlotte nc";"1";"1";"110";"51.78";"5.21";"https://www.houzz.com/professionals/interior-designer/charlotte";"0.00";"0.00";"0.58";"3540000";"0.65,0.65,0.65,0.65,0.82,0.53,0.41,0.53,0.53,0.53,1.00,0.82";"1510812271"
"interior decorator los angeles";"1";"1";"110";"64.13";"4.45";"https://www.houzz.com/professionals/interior-designer/los-angeles";"0.00";"0.00";"0.86";"9350000";"0.42,0.81,1.00,0.65,0.54,0.15,0.15,0.35,0.35,0.27,0.35,0.27";"1510836701"
"las vegas interior designers";"1";"1";"110";"49.87";"2.40";"https://www.houzz.com/professionals/interior-designer/las-vegas";"0.00";"0.00";"0.76";"1400000";"1.00,0.64,0.79,0.64,1.00,1.00,0.79,0.64,0.79,0.64,0.79,0.79";"1510837081"
"interior design minneapolis";"1";"1";"110";"46.72";"1.63";"https://www.houzz.com/professionals/interior-designer/minneapolis";"0.00";"0.00";"0.55";"16600000";"0.82,1.00,0.65,0.82,0.53,0.41,0.29,0.41,0.53,0.29,0.82,0.65";"1510797854"
"interior design des moines";"1";"1";"110";"50.78";"3.78";"https://www.houzz.com/professionals/interior-designer/c/Des-Moines--IA";"0.00";"0.00";"0.45";"1170000";"0.36,0.79,1.00,0.50,0.79,0.79,1.00,1.00,1.00,0.79,1.00,0.36";"1510793531"
"interior designers philadelphia";"1";"1";"110";"48.74";"3.30";"https://www.houzz.com/professionals/interior-designer/philadelphia";"0.00";"0.00";"0.73";"35300000";"1.00,0.43,0.52,0.43,0.43,0.52,0.24,0.67,0.43,0.52,0.67,0.52";"1510842545"
"charlotte interior designers";"1";"1";"110";"53.68";"6.90";"https://www.houzz.com/professionals/interior-designer/charlotte";"0.00";"0.00";"0.42";"2060000";"1.00,1.00,0.79,0.64,0.79,0.79,1.00,0.64,0.64,0.64,0.79,0.64";"1510813497"
"interior design firms los angeles";"1";"1";"110";"60.97";"5.02";"https://www.houzz.com/professionals/interior-designer/los-angeles";"0.00";"0.00";"0.52";"788000";"0.79,1.00,0.79,0.50,0.79,0.64,0.36,0.79,0.50,0.50,0.79,1.00";"1510796251"
"interior design baton rouge";"1";"1";"110";"56.70";"4.83";"https://www.houzz.com/professionals/interior-designer/c/Baton-Rouge--LA";"0.00";"0.00";"0.49";"1410000";"0.33,0.43,0.33,0.52,0.43,0.52,0.24,0.67,0.52,0.52,1.00,1.00";"1508406707"
"interior designer denver";"1";"1";"110";"54.77";"3.47";"https://www.houzz.com/professionals/interior-designer/denver";"0.00";"0.00";"0.57";"32800000";"1.00,0.79,0.64,0.64,0.64,0.64,0.79,0.79,0.50,0.36,0.64,1.00";"1505456860"
"rustic interior design";"6";"4";"1000";"78.47";"1.48";"https://www.houzz.com/photos/rustic";"0.00";"0.00";"0.20";"36000000";"0.55,0.55,0.55,0.45,0.55,0.62,0.62,0.62,0.81,0.62,1.00,0.62";"1508815086"
"contemporary interior design";"6";"6";"1000";"62.40";"4.10";"https://www.houzz.com/photos/contemporary";"0.00";"0.00";"0.19";"2490000";"0.88,1.00,0.88,0.88,1.00,1.00,1.00,1.00,1.00,0.88,1.00,1.00";"1508795551"
"craftsman interior trim";"4";"4";"720";"77.37";"1.13";"https://www.houzz.com/craftsman-style-trim";"0.00";"0.00";"0.70";"17500000";"0.82,0.03,0.08,0.16,0.36,0.30,0.55,0.05,1.00,0.16,0.16,0.19";"1509587337"
"interior design miami";"2";"2";"390";"50.55";"4.75";"https://www.houzz.com/professionals/interior-designer/c/Miami--FL";"0.00";"0.00";"0.70";"40500000";"1.00,1.00,0.81,0.81,0.81,0.81,0.81,0.67,0.67,0.44,0.81,0.67";"1508860794"
"interior designers in ct";"4";"0";"720";"48.31";"3.53";"https://www.houzz.com/professionals/interior-designer/c/West-Hartford--CT";"0.00";"0.00";"0.74";"70600000";"0.08,0.06,0.02,1.00,0.44,0.16,0.30,0.36,0.16,1.00,1.00,0.82";"1509592013"
"interior designers dallas";"2";"2";"390";"59.20";"4.90";"https://www.houzz.com/professionals/interior-designer/c/Dallas--TX";"0.00";"0.00";"0.53";"30900000";"0.66,1.00,0.54,0.36,0.81,0.66,0.66,0.54,0.54,0.54,0.66,0.66";"1508900016"
"chicago interior designers";"2";"2";"390";"66.22";"3.68";"https://www.houzz.com/professionals/interior-designer/c/Chicago--IL";"0.00";"0.00";"0.65";"31900000";"1.00,0.54,1.00,0.81,0.81,0.81,0.67,0.67,0.81,0.81,1.00,0.81";"1508942291"
"townhouse interior";"4";"0";"720";"68.64";"4.50";"https://www.houzz.com/ideabooks/18991308/thumbs/small-townhouse-living-room";"0.00";"0.00";"0.09";"15900000";"0.55,0.44,0.44,1.00,0.44,0.16,0.30,0.36,0.16,1.00,1.00,0.82";"1509590964"
"interior design nyc";"2";"2";"390";"55.43";"4.34";"https://www.houzz.com/professionals/interior-designer/c/New-York--NY";"0.00";"0.00";"0.54";"36700000";"0.66,0.54,0.66,0.54,0.66,0.66,0.54,0.66,0.66,0.66,1.00,1.00";"1508809287"
"interiors by design";"9";"9";"1600";"52.60";"4.37";"https://www.houzz.com/pro/interiorsbydesigninc/interiors-by-design-llc";"0.00";"0.00";"0.54";"62500000";"0.68,0.68,0.53,0.68,0.68,0.68,0.68,0.84,0.68,1.00,1.00,0.84";"1508866342"
"interior columns";"6";"5";"880";"70.71";"1.46";"https://www.houzz.com/interior-columns";"0.00";"0.00";"1.00";"92700000";"0.68,0.55,0.68,0.55,0.55,0.68,0.68,0.68,0.68,0.55,0.77,1.00";"1508806586"
"interior home design";"6";"7";"880";"75.39";"3.38";"https://www.houzz.com/photos";"0.00";"0.00";"0.65";"444000000";"0.88,0.72,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.72,1.00,1.00";"1508815484"
"drexel interiors";"5";"8";"880";"77.88";"1.02";"https://www.houzz.com/pro/drexelinteriors1/drexel-interiors";"0.00";"0.00";"0.11";"420000";"0.82,0.36,0.36,0.15,0.36,0.29,0.54,0.44,1.00,0.15,0.15,0.19";"1509592875"
"interior painting cost";"5";"6";"880";"66.87";"7.34";"https://www.houzz.com/discussions/1058437/how-much-should-it-cost-to-paint-the-interior-of-a-3000-sq-foot-home";"0.00";"0.00";"0.86";"37100000";"0.68,0.55,0.77,1.00,0.55,0.55,0.68,0.68,0.55,0.45,0.45,0.37";"1508797728"
"interior decorator near me";"6";"8";"880";"66.29";"3.59";"https://www.houzz.com/professionals/interior-designer";"0.00";"0.00";"0.86";"44000000";"0.15,0.07,0.05,0.19,0.81,0.19,0.54,0.66,0.29,0.19,0.19,1.00";"1509599143"
"savvy interiors";"3";"2";"480";"55.12";"1.06";"https://www.houzz.com/pro/savvyinteriorssandiego/savvy-interiors";"0.00";"0.00";"0.04";"13200000";"0.82,0.16,0.10,0.44,1.00,0.44,0.02,0.06,0.30,0.44,0.44,0.82";"1509625815"
"interior wall art design";"1";"2";"90";"91.92";"3.17";"https://www.houzz.com/interior-decorating-wall-art";"0.00";"0.00";"0.96";"18400000";"0.44,1.00,1.00,0.33,1.00,0.78,0.56,0.11,0.56,0.33,0.11,1.00";"1509683440"
"calabasas interior design";"1";"1";"90";"54.31";"3.87";"https://www.houzz.com/professionals/interior-designer/c/Calabasas--CA";"0.00";"0.00";"0.55";"1110000";"0.44,0.33,0.56,0.22,0.56,1.00,0.33,0.44,1.00,0.56,0.56,0.78";"1509688872"
"metal stairs interior";"1";"1";"90";"64.16";"1.96";"https://www.houzz.com/interior-metal-staircase";"0.00";"0.00";"1.00";"50500000";"0.07,1.00,0.08,0.03,0.08,0.15,0.05,0.07,0.15,0.08,0.08,0.12";"1509679256"
"london interior design";"1";"1";"90";"46.61";"4.99";"https://www.houzz.com/professionals/interior-designer/london";"0.00";"0.00";"0.17";"81400000";"0.36,0.36,0.50,0.50,0.64,1.00,1.00,0.79,0.79,0.50,0.79,0.64";"1508353967"
"interior designers birmingham al";"1";"1";"90";"57.43";"11.16";"https://www.houzz.com/professionals/interior-designer/birmingham";"0.00";"0.00";"0.52";"1400000";"1.00,0.65,0.82,1.00,0.41,0.29,0.41,0.65,0.53,0.41,0.65,0.18";"1505412720"
"tampa interior decorators";"1";"1";"90";"51.46";"6.17";"https://www.houzz.com/professionals/interior-designer/tampa";"0.00";"0.00";"0.36";"631000";"0.44,0.78,0.56,0.22,0.56,1.00,1.00,1.00,0.33,0.56,0.56,0.33";"1509672639"
"hudson valley interior design";"1";"1";"90";"42.36";"2.71";"https://www.houzz.com/professionals/interior-designer/c/Hudson--NY";"0.00";"0.00";"0.32";"5250000";"0.22,1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33";"1509739537"
"austin interior design";"1";"1";"90";"55.89";"2.41";"https://www.houzz.com/professionals/interior-designer/austin";"0.00";"0.00";"0.53";"46300000";"1.00,0.50,0.64,0.50,0.64,0.64,0.36,0.36,0.50,0.64,0.50,0.64";"1505452164"
"san francisco interior designer";"1";"1";"90";"58.99";"2.00";"https://www.houzz.com/professionals/interior-designer/san-francisco";"0.00";"0.00";"0.50";"6950000";"0.65,1.00,0.53,0.53,0.41,0.53,0.41,0.41,0.29,0.24,0.41,0.29";"1508351864"
"interior decorator tampa";"1";"1";"90";"52.12";"2.97";"https://www.houzz.com/professionals/interior-designer/tampa";"0.00";"0.00";"0.88";"15900000";"0.64,0.64,0.82,0.64,0.82,0.64,0.82,0.82,0.82,0.82,1.00,0.64";"1508345508"
"san diego interior designers";"1";"1";"90";"52.72";"6.12";"https://www.houzz.com/professionals/interior-designer/san-diego";"0.00";"0.00";"0.44";"1080000";"0.53,0.65,0.82,0.53,0.53,0.65,0.29,0.41,0.53,0.24,0.53,1.00";"1505452327"
"interior design cape town";"1";"2";"90";"25.49";"3.14";"https://www.houzz.com/professionals/interior-designer/c/Cape-Town--ZA";"0.00";"0.00";"0.50";"8190000";"0.44,0.11,1.00,0.44,1.00,0.11,0.56,0.22,0.56,0.33,0.33,0.11";"1509674546"
"interior designer orange county";"1";"1";"90";"50.17";"3.18";"https://www.houzz.com/professionals/interior-designer/orange-county";"0.00";"0.00";"0.83";"4810000";"0.79,0.50,1.00,0.79,0.36,0.50,0.50,0.64,0.64,0.21,0.50,0.50";"1510883506"
"interior design tucson az";"1";"1";"90";"42.63";"2.52";"https://www.houzz.com/professionals/interior-designer/c/Tucson--AZ";"0.00";"0.00";"0.33";"923000";"0.57,0.71,0.14,0.57,0.14,1.00,0.43,1.00,0.43,0.71,0.71,0.71";"1509684159"
